ranking,kills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,25,14560,3382,15801,11,0,0,0,0,0,0,10459,0,0,0,0,0,11470,4081,33854,7820,2358,44,54,345,0,72,0,4,2172
3,2,4,11366,2425,3063,7,0,0,0,0,0,0,9444,0,0,0,0,0,14787,0,16056,595,0,199,8,132,0,26,0,0,1648
5,3,2,10269,497,11285,4,0,0,0,0,1,0,9573,0,0,0,0,0,4581,0,22938,9843,0,21,6,113,0,16,0,1,1648
4,2,5,10530,24,24,9,0,0,0,0,0,0,7621,0,0,0,0,0,12641,0,22651,1718,0,147,3,230,0,8,0,2,1648
1,10,4,11944,3085,3085,3,0,0,0,0,0,1,13106,0,0,0,0,0,24481,0,16283,776,0,209,28,85,0,13,0,3,1648
2,2,10,8727,184,184,7,0,0,0,0,1,0,7275,0,0,0,0,0,8157,663,18264,814,0,30,53,152,0,56,0,4,1648
2,9,2,17277,5341,13149,7,1,0,0,0,0,0,13617,0,0,0,0,0,22226,0,29554,11136,0,242,12,202,0,15,0,0,1895
1,7,8,13413,0,23095,6,0,1,0,1,0,0,12922,0,0,0,0,0,13451,2024,32281,13192,0,29,12,133,0,11,0,1,1895
4,4,3,11568,247,831,8,0,0,0,0,0,0,8899,0,0,0,0,0,10320,193,20835,1174,556,109,24,266,0,23,0,2,1895
5,3,5,11456,3012,8825,4,0,1,0,0,0,0,11613,0,0,0,0,0,12114,0,16244,2132,0,226,24,139,0,22,0,3,1895
3,0,9,10724,996,5667,6,0,0,0,0,0,0,6800,0,0,0,0,0,5778,4105,16333,8646,5272,16,14,189,0,51,0,4,1895
1,14,3,22859,15504,21284,5,1,0,0,0,1,0,19490,1,1,0,0,0,55803,0,33704,13350,0,289,16,195,0,19,1,0,1987
5,2,16,17022,976,42697,8,0,2,0,0,0,1,13115,1,0,0,0,0,16870,0,41249,18228,0,17,219,205,0,21,1,1,1987
2,10,6,17566,2736,8414,6,0,0,0,1,0,0,14093,1,1,0,0,0,22916,0,24634,2578,0,199,1,236,0,14,1,2,1987
4,5,3,13756,4236,14949,5,0,0,0,0,0,0,12181,0,1,0,0,0,26754,0,19746,3334,0,172,8,172,0,14,1,3,1987
3,0,10,11492,666,6406,4,0,0,0,0,0,0,7481,0,0,0,0,0,5617,4140,14443,8148,5627,16,13,152,0,44,1,4,1987
1,4,4,17756,8399,14284,7,0,0,0,0,1,0,14703,0,0,0,0,0,29580,0,27342,7172,0,260,9,290,0,22,0,0,2146
3,6,3,15937,409,27115,7,0,2,0,1,0,1,14056,0,0,0,0,0,18788,1370,50777,22030,0,35,16,292,0,26,0,1,2146
2,5,0,19254,2288,2288,9,0,0,0,0,0,0,14183,0,0,0,0,0,28360,0,42067,7028,0,280,5,309,0,41,0,2,2146
5,2,6,13814,2153,4872,6,0,0,1,0,0,0,12357,0,0,0,0,0,13795,0,20718,5314,1044,239,23,197,0,17,0,3,2146
4,1,5,11833,57,962,5,0,0,1,0,0,0,7608,0,0,0,0,0,5579,2574,21474,2000,611,39,27,141,0,99,0,4,2146
4,2,4,15648,2389,18044,6,0,0,0,0,0,0,10451,0,0,0,0,0,20216,0,42358,14597,0,221,11,191,0,14,0,0,1842
2,7,2,10804,0,22521,6,0,2,0,0,0,0,10466,0,0,0,0,0,12493,759,38546,15197,0,15,20,179,0,22,0,1,1842
1,8,3,15283,2599,6301,7,1,0,0,0,0,0,12601,0,0,0,0,0,28005,0,23522,4273,0,221,24,166,0,13,0,2,1842
5,2,2,11159,0,4758,4,0,0,0,0,0,0,10204,0,0,0,0,0,8493,0,18675,3197,0,211,4,65,0,15,0,3,1842
3,0,11,10641,0,703,2,0,0,0,0,0,0,6450,0,0,0,0,0,9078,7141,5250,8550,7605,2,20,53,0,31,0,4,1842
2,1,3,11480,0,1179,2,0,0,0,0,0,0,6887,0,0,0,0,0,5991,0,23320,9453,0,131,13,41,0,5,0,0,1358
3,5,3,8793,0,7298,11,1,0,0,0,0,0,7775,0,0,0,0,0,11220,0,26578,9711,0,24,18,245,0,17,0,1,1358
4,3,2,9661,0,0,8,0,0,0,0,0,0,6932,0,0,0,0,0,9375,0,15970,180,0,120,7,224,0,10,0,2,1358
1,6,3,8575,1581,5838,8,0,0,0,0,0,0,8389,0,0,0,0,0,10813,0,16288,2638,115,131,16,203,0,5,0,3,1358
5,2,4,6682,945,1774,13,0,0,0,0,0,0,6382,0,0,0,0,0,10918,0,19785,178,0,43,13,272,0,24,0,4,1358
1,1,1,11138,559,5438,4,0,0,0,0,0,0,7270,0,0,0,0,0,8728,0,16045,2195,0,171,6,82,0,13,0,0,1304
4,1,0,8369,81,4537,6,0,0,0,0,0,0,7331,0,0,0,0,0,5892,0,22101,10176,707,16,6,104,0,13,0,1,1304
5,3,0,9583,887,887,12,0,0,0,0,0,0,7920,0,0,0,0,0,15011,0,26446,4152,0,166,15,276,0,20,0,2,1304
2,0,1,8233,0,0,3,0,0,0,0,0,0,6555,0,0,0,0,0,3242,0,9750,1254,0,145,6,81,0,12,0,3,1304
3,1,0,6110,0,0,3,0,0,0,0,0,0,4769,0,0,0,0,0,3011,0,10102,63,0,26,20,55,0,28,0,4,1304
2,13,7,20761,11507,14245,7,1,0,1,0,0,1,16782,1,1,0,0,0,45682,0,50681,27110,4977,207,26,227,0,27,1,0,2084
3,6,13,17929,371,43515,4,0,3,0,1,0,0,15057,0,1,0,0,0,10117,0,27822,12149,0,36,23,156,0,25,1,1,2084
1,18,8,22715,9441,22179,5,4,1,0,0,0,0,20762,1,1,0,0,1,55419,0,17843,289,0,252,30,211,1,55,1,2,2084
5,6,6,14561,3592,30329,5,0,0,0,0,0,0,14324,1,1,0,0,0,11559,0,19745,6579,819,225,0,125,0,17,1,3,2084
4,2,11,13102,823,4285,3,1,0,0,0,0,0,9594,0,1,0,0,0,7773,653,15892,1222,0,45,42,55,0,91,1,4,2084
5,2,5,11836,7277,9355,5,0,0,0,0,0,0,9567,1,1,0,0,0,19962,0,17789,4964,0,166,7,149,0,11,1,0,1471
4,2,12,10623,0,10944,6,0,1,1,0,0,0,8621,0,0,0,0,0,11396,0,24358,9815,0,23,19,151,0,23,1,1,1471
3,4,9,11696,1324,6393,3,0,0,0,0,0,0,8644,1,1,0,0,0,16833,0,18571,1846,0,139,39,79,0,24,1,2,1471
1,16,2,10492,9165,19891,2,3,0,1,0,0,1,14072,1,1,0,0,0,27282,0,10503,3191,450,128,20,67,1,22,1,3,1471
2,1,18,8572,2474,4928,5,0,0,0,1,0,0,7916,1,1,0,0,0,14347,4523,13631,755,0,18,35,111,0,55,1,4,1471
2,3,5,13400,5737,10213,8,0,0,0,0,0,0,11418,0,0,0,0,0,18283,63,34521,2501,0,169,37,285,0,13,0,0,1799
3,7,3,11993,0,6488,14,0,0,1,0,0,0,11709,0,0,0,0,0,17710,0,42766,13033,0,25,14,403,0,7,0,1,1799
1,11,2,15256,0,0,9,0,0,0,1,0,0,14062,0,0,0,0,0,31252,0,26799,145,0,187,28,278,0,16,0,2,1799
5,3,5,10507,4152,12770,8,0,0,1,0,0,0,10535,0,0,0,0,0,8832,0,22626,5313,642,172,7,220,0,15,0,3,1799
4,3,6,9874,436,436,6,0,0,1,0,0,0,7619,0,0,0,0,0,4194,2436,17651,8661,5394,21,12,212,0,54,0,4,1799
2,11,4,21674,8762,20620,12,1,0,0,0,0,0,17475,1,0,0,0,0,39856,0,40811,10000,0,201,50,439,0,30,0,0,2495
3,13,8,20760,3237,24758,9,0,2,0,0,0,0,18699,1,0,0,0,0,32123,635,46550,17326,0,67,21,352,0,26,0,1,2495
1,21,10,22406,1428,2794,8,1,0,0,0,0,0,18438,0,0,0,0,0,54545,0,45915,10859,0,177,2,239,0,17,0,2,2495
4,9,15,21414,4664,9305,15,0,0,0,0,0,0,15963,2,0,0,0,0,36041,0,76951,17068,0,187,27,486,0,22,0,3,2495
5,13,14,14865,2751,12488,14,2,0,0,0,0,0,15582,1,0,0,0,0,31436,0,31599,6497,675,43,29,371,0,112,0,4,2495
1,7,5,17282,722,722,7,0,0,0,0,0,0,12293,0,0,0,0,0,35854,0,41520,14301,0,186,30,224,0,20,0,0,2002
5,8,5,12706,168,19458,14,1,0,0,0,0,0,11847,0,0,0,0,0,14103,0,35544,12511,2529,26,6,418,0,11,0,1,2002
4,5,7,12349,1344,2871,14,0,0,0,0,0,0,10478,0,0,0,0,0,15304,0,31847,1185,0,117,16,410,0,32,0,2,2002
2,10,9,11649,4504,7926,5,0,0,0,1,0,0,14053,0,0,0,0,0,34971,0,22547,3618,655,174,32,177,0,18,0,3,2002
3,2,18,11576,1726,2126,3,0,0,1,0,1,0,9415,0,0,0,0,0,4742,5268,16482,13261,8623,26,16,128,0,77,0,4,2002
1,15,6,19834,6584,24098,5,2,1,0,0,0,0,17116,1,1,0,0,0,35215,0,31977,10377,0,221,15,181,0,38,1,0,2017
5,4,14,17458,1443,36578,9,0,2,0,0,1,0,13650,1,1,0,0,0,19659,0,48128,22801,0,33,20,321,0,27,1,1,2017
4,3,2,15898,7860,12042,6,0,0,0,0,0,1,12210,2,1,0,0,0,14181,0,25023,487,0,199,25,260,0,21,1,2,2017
3,12,12,15827,4799,25442,9,2,0,0,0,0,0,15334,2,1,0,0,0,33985,0,27587,8584,408,180,11,290,0,17,1,3,2017
2,9,18,15481,2997,15928,7,1,0,0,0,0,0,13473,1,1,0,0,0,27798,0,22652,86,0,42,44,241,0,70,1,4,2017
2,8,6,15629,5575,7989,1,0,0,0,0,0,0,10717,0,0,0,0,0,23224,0,17741,3004,0,166,31,10,0,19,1,0,1610
3,8,7,14881,1860,36405,4,0,2,0,0,0,0,13328,0,0,0,0,0,14758,0,23589,12498,0,18,12,95,0,24,1,1,1610
1,14,8,13954,1961,6809,1,0,0,0,0,0,0,11821,0,0,0,0,0,28035,0,13394,2434,0,143,17,21,0,16,1,2,1610
4,6,11,12417,3081,3081,5,0,0,0,0,0,0,9920,0,0,0,0,0,16918,0,18721,3803,0,143,15,157,0,12,1,3,1610
5,4,11,9297,1545,2650,4,1,0,0,0,0,0,7677,0,0,0,0,0,11926,0,10951,1818,0,31,27,57,0,46,1,4,1610
3,10,4,18339,7352,9439,2,1,0,0,0,0,0,15400,0,1,0,0,0,18030,0,24149,6367,0,242,27,76,0,29,1,0,1896
1,14,13,16186,3961,30285,6,2,3,0,1,0,0,15316,1,1,0,0,0,28257,0,38707,18525,0,34,21,209,0,31,1,1,1896
2,13,6,16578,1993,14085,8,2,0,1,0,0,0,13893,1,1,0,0,0,24162,0,39154,12207,0,162,26,281,0,24,1,2,1896
5,7,2,12618,5000,7676,8,0,0,0,0,0,0,11502,0,1,0,0,0,16137,0,17622,2856,596,177,6,256,0,23,1,3,1896
4,0,17,11138,1701,4444,4,0,1,0,0,0,0,8646,1,1,0,0,0,7343,3505,15218,3138,0,19,16,140,0,47,1,4,1896
3,5,6,16240,4651,7098,11,1,0,0,0,0,0,13278,0,0,0,0,0,34601,0,27137,859,0,238,25,449,0,21,0,0,2183
4,7,10,15511,235,11853,9,1,1,0,0,0,0,13035,0,0,0,0,0,17014,0,39775,11964,0,30,26,315,0,21,0,1,2183
1,12,16,19659,9981,12703,12,2,0,0,1,0,1,19191,1,0,0,0,0,43924,0,44271,10007,0,253,20,410,1,32,0,2,2183
